actual,line,opp.line,outcomeline1,outcomeline2,PredProba,PredProba.opp,EV_1,EV_2,BestEV,makeBet,Bet,Net
0,-155,135,645.1612903225806,1350.0,0.5721674717224814,0.4278325282775186,369.14030433708473,577.5739131746501,577.5739131746501,False,0,577.5739131746501
0,-160,140,625.0,1400.0,0.6192885507121049,0.38071144928789513,387.0553441950655,532.9960290030532,532.9960290030532,False,0,532.9960290030532
1,-1500,850,66.66666666666666,8500.0,0.9531962110604227,0.04680378893957726,63.54641407069484,397.83220598640673,397.83220598640673,False,0,-1000.0
1,-550,425,181.8181818181818,4250.0,0.790676211201122,0.20932378879887803,143.7593111274767,889.6261023952317,889.6261023952317,False,0,-1000.0
0,480,-630,4800.0,158.73015873015873,0.20489519893041933,0.7951048010695807,983.4969548660127,126.20711128088583,983.4969548660127,False,1,-1000.0
1,-155,135,645.1612903225806,1350.0,0.6145895079475581,0.38541049205244193,396.50935996616647,520.3041642707966,520.3041642707966,False,0,-1000.0
0,390,-490,3900.0,204.08163265306123,0.26852425780420586,0.7314757421957941,1047.244605436403,149.28076371342738,1047.244605436403,True,1,-1000.0
1,-125,105,800.0,1050.0,0.5063446799170298,0.4936553200829702,405.07574393362387,518.3380860871187,518.3380860871187,False,0,-1000.0
0,450,-650,4500.0,153.84615384615387,0.23507920476659272,0.7649207952334073,1057.8564214496673,117.68012234360114,1057.8564214496673,True,1,-1000.0
0,-170,145,588.2352941176471,1450.0,0.6051337513409851,0.3948662486590149,355.9610302005795,572.5560605555715,572.5560605555715,False,0,572.5560605555715
1,155,-175,1550.0,571.4285714285714,0.4176777403509589,0.5823222596490412,647.4004975439863,332.75557694230923,647.4004975439863,False,1,647.4004975439863
1,-175,155,571.4285714285714,1550.0,0.6559797765046317,0.3440202234953683,374.84558657407524,533.2313464178209,533.2313464178209,False,0,-1000.0
1,105,-125,1050.0,800.0,0.4334929915936348,0.5665070084063653,455.16764117331655,453.2056067250922,455.16764117331655,False,1,455.16764117331655
0,135,-155,1350.0,645.1612903225806,0.40570099190981274,0.5942990080901873,547.6963390782472,383.41871489689504,547.6963390782472,False,1,-1000.0
0,195,-230,1950.0,434.78260869565213,0.3841784129956624,0.6158215870043375,749.1479053415417,267.7485160888424,749.1479053415417,False,1,-1000.0
1,235,-285,2350.0,350.8771929824561,0.34040661251882814,0.6595933874811719,799.9555394192462,231.4362763091831,799.9555394192462,False,1,799.9555394192462
1,-7000,1700,14.285714285714285,17000.0,0.999990631183505,9.368816495047838e-06,14.285580445478642,0.15926988041581325,14.285580445478642,False,1,14.285580445478642
0,350,-420,3500.0,238.0952380952381,0.30626833757561533,0.6937316624243847,1071.9391815146537,165.1742053391392,1071.9391815146537,True,1,-1000.0
0,-125,105,800.0,1050.0,0.5222159535218825,0.47778404647811745,417.772762817506,501.67324880202335,501.67324880202335,False,0,501.67324880202335
1,-185,160,540.5405405405405,1600.0,0.6396034461790793,0.36039655382092073,345.73159252923205,576.6344861134731,576.6344861134731,False,0,-1000.0
1,130,-150,1300.0,666.6666666666667,0.41121741636247966,0.5887825836375203,534.5826412712236,392.5217224250136,534.5826412712236,False,1,534.5826412712236
0,-235,200,425.531914893617,2000.0,0.6045840954083812,0.3954159045916188,257.2698278333537,790.8318091832376,790.8318091832376,False,0,790.8318091832376
1,-400,330,250.0,3300.0,0.7611507176855263,0.23884928231447367,190.2876794213816,788.2026316377631,788.2026316377631,False,0,-1000.0
0,-110,-110,909.0909090909091,909.0909090909091,0.48057519628826595,0.519424803711734,436.8865420802418,472.20436701066734,472.20436701066734,False,0,472.20436701066734
0,-125,105,800.0,1050.0,0.5635320668485984,0.43646793315140164,450.8256534788787,458.29132980897174,458.29132980897174,False,0,458.29132980897174
0,-225,190,444.44444444444446,1900.0,0.6293991850667329,0.37060081493326713,279.7329711407702,704.1415483732076,704.1415483732076,False,0,704.1415483732076
0,-210,180,476.1904761904762,1800.0,0.6098840677421262,0.3901159322578738,290.42098463910776,702.2086780641728,702.2086780641728,False,0,702.2086780641728
1,-135,115,740.7407407407408,1150.0,0.5699704358673576,0.4300295641326424,422.2003228647094,494.5339987525387,494.5339987525387,False,0,-1000.0
0,220,-260,2200.0,384.61538461538464,0.37682343847163047,0.6231765615283695,829.0115646375871,239.68329289552676,829.0115646375871,False,1,-1000.0
0,-215,185,465.1162790697675,1850.0,0.6909267744447498,0.3090732255552502,321.36129043941855,571.7854672772129,571.7854672772129,False,0,571.7854672772129
1,-230,195,434.78260869565213,1950.0,0.6622579206925464,0.3377420793074536,287.93822638806364,658.5970546495345,658.5970546495345,False,0,-1000.0
1,190,-220,1900.0,454.54545454545456,0.29283431326947074,0.7071656867305293,556.3851952119944,321.43894851387694,556.3851952119944,False,1,556.3851952119944
1,120,-140,1200.0,714.2857142857143,0.40268924290416735,0.5973107570958327,483.2270914850008,426.65054078273766,483.2270914850008,False,1,483.2270914850008
1,-280,235,357.14285714285717,2350.0,0.6816596168645774,0.31834038313542257,243.44986316592053,748.0999003682431,748.0999003682431,False,0,-1000.0
1,-370,285,270.27027027027026,2850.0,0.6974789265978597,0.3025210734021403,188.50781799942155,862.1850591960998,862.1850591960998,False,0,-1000.0
1,-220,180,454.54545454545456,1800.0,0.6316430157720953,0.36835698422790475,287.1104617145888,663.0425716102285,663.0425716102285,False,0,-1000.0
1,-200,165,500.0,1650.0,0.608322144560692,0.391677855439308,304.161072280346,646.2684614748582,646.2684614748582,False,0,-1000.0
0,115,-135,1150.0,740.7407407407408,0.42521970538125486,0.5747802946187451,489.0026611884431,425.76318119907046,489.0026611884431,False,1,-1000.0
1,-1060,760,94.33962264150944,7600.0,0.9129382586380462,0.08706174136195377,86.12625081491002,661.6692343508487,661.6692343508487,False,0,-1000.0
1,-555,430,180.18018018018017,4300.0,0.7903905577615157,0.20960944223848432,142.412713110183,901.3206016254826,901.3206016254826,False,0,-1000.0
1,160,-190,1600.0,526.3157894736843,0.39781994992629455,0.6021800500737055,636.5119198820713,316.936868459845,636.5119198820713,False,1,636.5119198820713
1,450,-600,4500.0,166.66666666666669,0.22173462081585743,0.7782653791841425,997.8057936713584,129.71089653069043,997.8057936713584,False,1,997.8057936713584
0,149,-174,1490.0,574.7126436781609,0.40943279298623325,0.5905672070137667,610.0548615494876,339.40644081250963,610.0548615494876,False,1,-1000.0
0,1700,-5000,17000.0,20.0,0.0007229758956500738,0.9992770241043499,12.290590226051254,19.985540482087,19.985540482087,False,0,19.985540482087
0,115,-135,1150.0,740.7407407407408,0.4591348425154311,0.5408651574845689,528.0050688927457,400.640857395977,528.0050688927457,False,1,-1000.0
1,-345,275,289.8550724637681,2750.0,0.6581281702455435,0.3418718297544565,190.76178847696914,940.1475318247554,940.1475318247554,False,0,-1000.0
1,165,-185,1650.0,540.5405405405405,0.3636448952948168,0.6363551047051832,600.0140772364477,343.97573227307197,600.0140772364477,False,1,600.0140772364477
0,105,-125,1050.0,800.0,0.41201566407619367,0.5879843359238064,432.61644728000334,470.3874687390451,470.3874687390451,False,0,470.3874687390451
1,-180,160,555.5555555555555,1600.0,0.5952092320609372,0.40479076793906277,330.67179558940956,647.6652287025004,647.6652287025004,False,0,-1000.0
0,115,-135,1150.0,740.7407407407408,0.40162356809411254,0.5983764319058875,461.86710330822945,443.24180141176856,461.86710330822945,False,1,-1000.0
1,-350,275,285.7142857142857,2750.0,0.710420615945134,0.28957938405486605,202.97731884146685,796.3433061508816,796.3433061508816,False,0,-1000.0
0,-135,115,740.7407407407408,1150.0,0.5520676230214214,0.4479323769785786,408.93898001586774,515.1222335253653,515.1222335253653,False,0,515.1222335253653
0,-190,170,526.3157894736843,1700.0,0.6685479437058977,0.33145205629410235,351.86733879257775,563.468495699974,563.468495699974,False,0,563.468495699974
0,320,-380,3200.0,263.15789473684214,0.3378245602971365,0.6621754397028635,1081.0385929508368,174.2566946586483,1081.0385929508368,True,1,-1000.0
0,-250,210,400.0,2100.0,0.6086395080254734,0.3913604919745266,243.45580321018934,821.8570331465058,821.8570331465058,False,0,821.8570331465058
0,-265,215,377.35849056603774,2150.0,0.6822463044756646,0.3177536955243354,257.4514356511942,683.1704453773211,683.1704453773211,False,0,683.1704453773211
1,105,-125,1050.0,800.0,0.431864181342789,0.568135818657211,453.45739040992845,454.5086549257688,454.5086549257688,False,0,-1000.0
1,-395,315,253.16455696202533,3150.0,0.7034266945805615,0.2965733054194385,178.08270748874975,934.2059120712313,934.2059120712313,False,0,-1000.0
0,-190,160,526.3157894736843,1600.0,0.5752069638844213,0.4247930361155787,302.7405073075902,679.668857784926,679.668857784926,False,0,679.668857784926
1,-1100,700,90.9090909090909,7000.0,0.9226900714903612,0.0773099285096388,83.88091559003283,541.1694995674716,541.1694995674716,False,0,-1000.0
1,-900,600,111.11111111111111,6000.0,0.866632665222926,0.13336733477707396,96.2925183581029,800.2040086624438,800.2040086624438,False,0,-1000.0
1,-125,105,800.0,1050.0,0.5119525320113264,0.4880474679886736,409.5620256090611,512.4498413881073,512.4498413881073,False,0,-1000.0
0,195,-230,1950.0,434.78260869565213,0.38043908001238447,0.6195609199876155,741.8562060241497,269.3743130380937,741.8562060241497,False,1,-1000.0
0,-200,175,500.0,1750.0,0.6120124444961409,0.3879875555038591,306.00622224807046,678.9782221317535,678.9782221317535,False,0,678.9782221317535
1,-360,295,277.77777777777777,2950.0,0.715404305977638,0.28459569402236196,198.72341832712166,839.5572973659678,839.5572973659678,False,0,-1000.0
1,120,-140,1200.0,714.2857142857143,0.4070673921175973,0.5929326078824027,488.48087054111676,423.52329134457335,488.48087054111676,False,1,488.48087054111676
0,-130,110,769.2307692307693,1100.0,0.5481879527459973,0.4518120472540027,421.6830405738441,496.993251979403,496.993251979403,False,0,496.993251979403
1,-400,300,250.0,3000.0,0.7090679875339684,0.2909320124660316,177.26699688349208,872.7960373980949,872.7960373980949,False,0,-1000.0
1,-355,285,281.6901408450704,2850.0,0.6718710769820444,0.3281289230179556,189.25945830480123,935.1674306011735,935.1674306011735,False,0,-1000.0
1,-600,447,166.66666666666669,4470.0,0.7660386918041547,0.23396130819584526,127.67311530069247,1045.8070476354283,1045.8070476354283,True,0,-1000.0
0,-300,240,333.33333333333337,2400.0,0.6448210490375381,0.3551789509624619,214.9403496791794,852.4294823099085,852.4294823099085,False,0,852.4294823099085
1,-625,475,160.0,4750.0,0.8236449682908321,0.1763550317091679,131.78319492653313,837.6864006185475,837.6864006185475,False,0,-1000.0
0,375,-450,3750.0,222.22222222222223,0.23906100223262006,0.7609389977673799,896.4787583723252,169.09755505941777,896.4787583723252,False,1,-1000.0
1,-430,360,232.55813953488374,3600.0,0.7354904183666431,0.2645095816333569,171.0442833410798,952.2344938800849,952.2344938800849,False,0,-1000.0
1,-300,240,333.33333333333337,2400.0,0.6872133982140485,0.3127866017859515,229.0711327380162,750.6878442862836,750.6878442862836,False,0,-1000.0
1,-160,140,625.0,1400.0,0.6184119591102128,0.38158804088978715,386.50747444388304,534.223257245702,534.223257245702,False,0,-1000.0
1,-450,375,222.22222222222223,3750.0,0.7486533941576475,0.25134660584235247,166.36742092392169,942.5497719088218,942.5497719088218,False,0,-1000.0
0,650,-1000,6500.0,100.0,0.1078056257221154,0.8921943742778846,700.73656719375,89.21943742778846,700.73656719375,False,1,-1000.0
0,-135,115,740.7407407407408,1150.0,0.5634014269779273,0.4365985730220727,417.33439035402023,502.08835897538364,502.08835897538364,False,0,502.08835897538364
0,145,-165,1450.0,606.060606060606,0.4479418175897575,0.5520581824102425,649.5156355051483,334.58071661226813,649.5156355051483,False,1,-1000.0
1,-280,240,357.14285714285717,2400.0,0.6497288527625009,0.3502711472374991,232.04601884375035,840.6507533699978,840.6507533699978,False,0,-1000.0
0,160,-180,1600.0,555.5555555555555,0.3877401204107325,0.6122598795892675,620.3841926571721,340.14437754959306,620.3841926571721,False,1,-1000.0
1,-500,375,200.0,3750.0,0.7467179551859415,0.25328204481405847,149.3435910371883,949.8076680527192,949.8076680527192,False,0,-1000.0
0,190,-230,1900.0,434.78260869565213,0.3534873894645817,0.6465126105354183,671.6260399827053,281.0924393632253,671.6260399827053,False,1,-1000.0
0,-105,-115,952.3809523809524,869.5652173913043,0.5758101333490767,0.4241898666509233,548.3906031895968,368.8607536094985,548.3906031895968,False,1,-1000.0
1,150,-180,1500.0,555.5555555555555,0.38159429812216944,0.6184057018778306,572.3914471832542,343.5587232654614,572.3914471832542,False,1,572.3914471832542
0,-1300,800,76.92307692307693,8000.0,0.9390836240839018,0.06091637591609822,72.23720185260784,487.33100732878574,487.33100732878574,False,0,487.33100732878574
0,100,-120,1000.0,833.3333333333334,0.4591211984721726,0.5408788015278274,459.1211984721726,450.73233460652284,459.1211984721726,False,1,-1000.0
1,105,-125,1050.0,800.0,0.47950763934159835,0.5204923606584017,503.48302130867825,416.3938885267213,503.48302130867825,False,1,503.48302130867825
0,220,-260,2200.0,384.61538461538464,0.32610769116789684,0.6738923088321032,717.436920569373,259.1893495508089,717.436920569373,False,1,-1000.0
1,155,-175,1550.0,571.4285714285714,0.3751480252270853,0.6248519747729147,581.4794391019822,357.0582712988084,581.4794391019822,False,1,581.4794391019822
1,-650,450,153.84615384615387,4500.0,0.8173065149417892,0.1826934850582108,125.73946383719836,822.1206827619486,822.1206827619486,False,0,-1000.0
0,184,-220,1840.0,454.54545454545456,0.367484082096215,0.6325159179037849,676.1707110570356,287.50723541081135,676.1707110570356,False,1,-1000.0
1,-150,130,666.6666666666667,1300.0,0.6009475593233188,0.3990524406766812,400.6317062155459,518.7681728796856,518.7681728796856,False,0,-1000.0
0,-120,100,833.3333333333334,1000.0,0.5718470144414287,0.4281529855585713,476.5391787011906,428.1529855585713,476.5391787011906,False,1,-1000.0
0,166,-195,1660.0,512.8205128205128,0.41813492554701753,0.5818650744529825,694.1039764080491,298.39234587332436,694.1039764080491,False,1,-1000.0
1,-145,125,689.655172413793,1250.0,0.5576715304253393,0.44232846957466065,384.60105546575124,552.9105869683258,552.9105869683258,False,0,-1000.0
1,-180,150,555.5555555555555,1500.0,0.5792347807085085,0.42076521929149147,321.79710039361584,631.1478289372373,631.1478289372373,False,0,-1000.0
0,-110,-110,909.0909090909091,909.0909090909091,0.5557761990981256,0.4442238009018744,505.2510900892051,403.83981900170403,505.2510900892051,False,1,-1000.0
0,-245,205,408.16326530612247,2050.0,0.6755437239188592,0.3244562760811408,275.7321322117793,665.1353659663387,665.1353659663387,False,0,665.1353659663387
0,425,-550,4250.0,181.8181818181818,0.2475878325188337,0.7524121674811663,1052.2482882050433,136.80221226930297,1052.2482882050433,True,1,-1000.0
0,-200,170,500.0,1700.0,0.5811281242256872,0.41887187577431284,290.5640621128436,712.0821888163318,712.0821888163318,False,0,712.0821888163318
1,185,-215,1850.0,465.1162790697675,0.39020984741447284,0.6097901525855272,721.8882177167748,283.62332678396615,721.8882177167748,False,1,721.8882177167748
0,220,-260,2200.0,384.61538461538464,0.3366445529441537,0.6633554470558463,740.6180164771381,255.13671040609472,740.6180164771381,False,1,-1000.0
1,135,-155,1350.0,645.1612903225806,0.3737615533839937,0.6262384466160063,504.5780970683915,404.0248042683911,504.5780970683915,False,1,504.5780970683915
0,310,-410,3100.0,243.90243902439025,0.3152348933706362,0.6847651066293639,977.2281694489723,167.0158796656985,977.2281694489723,False,1,-1000.0
0,150,-170,1500.0,588.2352941176471,0.42647358213916636,0.5735264178608337,639.7103732087495,337.36848109460806,639.7103732087495,False,1,-1000.0
0,-140,120,714.2857142857143,1200.0,0.5768501774719301,0.4231498225280699,412.03584105137867,507.7797870336839,507.7797870336839,False,0,507.7797870336839
1,-500,400,200.0,4000.0,0.8030963526307886,0.1969036473692114,160.61927052615772,787.6145894768456,787.6145894768456,False,0,-1000.0
1,125,-145,1250.0,689.655172413793,0.3825799776455126,0.6174200223544875,478.22497205689075,425.806911968612,478.22497205689075,False,1,478.22497205689075
0,195,-235,1950.0,425.531914893617,0.42657168976976084,0.5734283102302391,831.8147950510337,244.0120469064847,831.8147950510337,False,1,-1000.0
0,215,-265,2150.0,377.35849056603774,0.37861462746352487,0.6213853725364751,814.0214490465785,234.4850462401793,814.0214490465785,False,1,-1000.0
0,-210,175,476.1904761904762,1750.0,0.6281475740040031,0.3718524259959969,299.11789238285866,650.7417454929946,650.7417454929946,False,0,650.7417454929946
0,2500,-10000,25000.0,10.0,2.1608175890573084e-06,0.9999978391824109,0.05402043972643271,9.99997839182411,9.99997839182411,False,0,9.99997839182411
0,2115,-3665,21150.0,27.285129604365622,0.0012650148513090838,0.998734985148691,26.755064105187124,27.250613510196207,27.250613510196207,False,0,27.250613510196207
