Date,Team,Tm.Id,RA_ROW,Opponent,Opp.Id,Month,Year,Game,Home,B2B,Opp.B2B,Diff,Win,PTS,FGM,FGA,3PM,3PA,FTM,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.ORB,Opp.Turnovers,Opp.FTA,Opp.FGA,Opp.PTS
11/4/2015,WAS,WAS42312,,SAS,SAS42312,11,2015,4,1,0,0,3,1,102,42,87,8,23,10,14,4,33,27,11,3,10,19,9,20,20,81,99
11/6/2015,WAS,WAS42314,,BOS,BOS42314,11,2015,5,0,0,0,-20,0,98,36,88,8,25,18,23,10,45,23,10,8,24,27,15,17,23,97,118
11/7/2015,WAS,WAS42315,,ATL,ATL42315,11,2015,6,0,1,1,-15,0,99,38,78,8,24,15,17,8,41,27,11,3,24,18,10,14,15,92,114
11/10/2015,WAS,WAS42318,,OKC,OKC42318,11,2015,7,1,0,0,-24,0,101,38,97,5,24,20,26,12,41,17,8,5,8,22,10,12,29,86,125
11/14/2015,WAS,WAS42322,,ORL,ORL42322,11,2015,8,1,0,1,9,1,108,39,83,12,29,18,26,7,49,29,6,6,11,23,6,12,24,87,99
11/17/2015,WAS,WAS42325,,MIL,MIL42325,11,2015,9,1,0,0,29,1,115,37,70,12,22,29,41,6,42,25,8,3,12,19,6,19,24,72,86
11/21/2015,WAS,WAS42329,,DET,DET42329,11,2015,10,0,0,1,2,1,97,38,78,7,19,14,20,9,42,22,10,0,11,19,8,13,21,79,95
11/24/2015,WAS,WAS42332,TRUE,IND,IND42332,11,2015,11,1,0,0,-17,0,106,38,83,13,33,17,24,10,40,27,9,1,21,18,7,20,23,80,123
11/25/2015,WAS,WAS42333,TRUE,CHO,CHO42333,11,2015,12,0,1,0,-14,0,87,31,87,10,32,15,18,11,41,15,13,4,14,20,9,19,15,83,101
11/27/2015,WAS,WAS42335,TRUE,BOS,BOS42335,11,2015,13,0,0,0,-33,0,78,27,84,5,18,19,22,13,46,16,7,4,22,19,19,15,19,97,111
11/28/2015,WAS,WAS42336,TRUE,TOR,TOR42336,11,2015,14,1,1,0,-2,0,82,27,82,7,23,21,27,10,42,20,11,3,14,16,6,22,14,72,84
12/1/2015,WAS,WAS42339,TRUE,CLE,CLE42339,12,2015,15,0,0,0,12,1,97,39,83,7,28,12,16,2,39,23,7,5,12,23,10,18,23,83,85
12/2/2015,WAS,WAS42340,TRUE,LAL,LAL42340,12,2015,16,1,1,1,-4,0,104,37,79,7,21,23,31,8,41,24,11,2,23,15,16,16,20,96,108
12/4/2015,WAS,WAS42342,TRUE,PHO,PHO42342,12,2015,17,1,0,0,3,1,109,40,82,10,26,19,25,15,41,19,9,2,21,21,12,20,16,84,106
12/6/2015,WAS,WAS42344,TRUE,DAL,DAL42344,12,2015,18,1,0,0,-12,0,104,42,89,8,27,12,21,6,31,22,9,0,6,22,6,16,27,76,116
12/7/2015,WAS,WAS42345,TRUE,MIA,MIA42345,12,2015,19,0,1,0,11,1,114,46,92,9,18,13,17,12,37,23,7,2,10,19,4,16,22,69,103
12/9/2015,WAS,WAS42347,TRUE,HOU,HOU42347,12,2015,20,1,0,1,-6,0,103,39,89,5,25,20,24,11,47,20,8,3,18,25,6,19,25,83,109
12/11/2015,WAS,WAS42349,TRUE,NOP,NOP42349,12,2015,21,0,0,0,-2,0,105,40,80,12,27,13,21,6,33,27,10,1,10,17,7,16,18,79,107
12/12/2015,WAS,WAS42350,TRUE,DAL,DAL42350,12,2015,22,0,1,0,3,1,114,44,85,14,29,12,15,4,39,33,6,6,13,22,11,12,24,89,111
12/14/2015,WAS,WAS42352,TRUE,MEM,MEM42352,12,2015,23,0,0,1,-17,0,95,37,86,9,24,12,20,10,36,22,9,3,14,13,6,17,15,78,112
12/16/2015,WAS,WAS42354,TRUE,SAS,SAS42354,12,2015,24,0,0,0,-19,0,95,35,84,3,15,22,25,10,38,22,6,4,12,18,8,11,23,83,114
12/19/2015,WAS,WAS42357,TRUE,CHO,CHO42357,12,2015,25,1,0,0,8,1,109,40,79,9,20,20,23,5,38,26,10,4,14,14,18,17,16,93,101
12/21/2015,WAS,WAS42359,TRUE,SAC,SAC42359,12,2015,26,1,0,1,14,1,113,42,83,14,24,15,17,4,38,31,9,5,11,19,13,15,22,91,99
12/23/2015,WAS,WAS42361,TRUE,MEM,MEM42361,12,2015,27,1,0,1,9,1,100,37,82,11,25,15,19,12,44,26,3,2,14,23,6,8,32,72,91
12/26/2015,WAS,WAS42364,TRUE,BRK,BRK42364,12,2015,28,0,0,0,15,1,111,42,84,12,27,15,22,7,39,32,10,5,11,20,16,19,16,89,96
12/28/2015,WAS,WAS42366,TRUE,LAC,LAC42366,12,2015,29,1,0,0,-17,0,91,34,87,7,24,16,24,13,45,19,10,3,16,18,3,16,25,78,108
12/30/2015,WAS,WAS42368,TRUE,TOR,TOR42368,12,2015,30,0,0,0,-3,0,91,35,87,8,22,13,17,8,44,24,8,4,10,27,15,16,39,82,94
1/1/2016,WAS,WAS42370,TRUE,ORL,ORL42370,1,2016,31,1,0,0,12,1,103,43,92,8,26,9,10,12,46,25,11,5,9,11,7,15,8,85,91
1/3/2016,WAS,WAS42372,TRUE,MIA,MIA42372,1,2016,32,1,0,0,-22,0,75,31,91,4,30,9,13,11,45,19,5,2,10,12,9,12,12,86,97
1/6/2016,WAS,WAS42375,TRUE,CLE,CLE42375,1,2016,33,1,0,0,-6,0,115,42,76,14,24,17,27,5,33,31,7,1,12,18,13,10,19,89,121
1/8/2016,WAS,WAS42377,TRUE,TOR,TOR42377,1,2016,34,1,0,0,-9,0,88,33,84,8,25,14,15,7,35,18,9,9,19,22,6,22,26,75,97
1/9/2016,WAS,WAS42378,TRUE,ORL,ORL42378,1,2016,35,0,1,1,6,1,105,42,76,13,23,8,10,4,27,29,10,3,15,24,11,15,24,74,99
1/11/2016,WAS,WAS42380,TRUE,CHI,CHI42380,1,2016,36,0,0,0,14,1,114,48,99,9,24,9,10,13,43,31,10,7,9,23,10,16,27,81,100
1/13/2016,WAS,WAS42382,TRUE,MIL,MIL42382,1,2016,37,1,0,1,5,1,106,38,84,12,27,18,24,9,30,27,18,4,16,26,10,27,34,72,101
1/15/2016,WAS,WAS42384,TRUE,IND,IND42384,1,2016,38,0,0,0,14,1,118,51,98,11,25,5,10,17,54,26,8,2,15,29,6,13,32,80,104
1/16/2016,WAS,WAS42385,TRUE,BOS,BOS42385,1,2016,39,1,1,1,-2,0,117,40,89,6,22,31,36,14,42,25,13,5,13,27,17,16,36,88,119
1/18/2016,WAS,WAS42387,TRUE,POR,POR42387,1,2016,40,1,0,0,-10,0,98,37,77,9,21,15,20,4,35,25,6,3,9,16,9,15,11,84,108
1/20/2016,WAS,WAS42389,TRUE,MIA,MIA42389,1,2016,41,1,0,1,19,1,106,45,86,5,16,11,13,11,34,27,11,3,10,19,7,20,18,68,87
1/25/2016,WAS,WAS42394,TRUE,BOS,BOS42394,1,2016,42,1,0,1,-25,0,91,32,75,7,24,20,30,5,39,24,5,3,20,19,7,10,23,90,116
1/26/2016,WAS,WAS42395,TRUE,TOR,TOR42395,1,2016,43,0,1,0,-17,0,89,32,78,4,15,21,28,7,35,20,7,3,11,24,11,15,32,79,106
1/28/2016,WAS,WAS42397,TRUE,DEN,DEN42397,1,2016,44,1,0,1,-4,0,113,39,88,11,28,24,30,12,41,21,13,7,14,28,7,15,33,81,117
1/30/2016,WAS,WAS42399,TRUE,HOU,HOU42399,1,2016,45,0,0,1,1,1,123,45,86,11,32,22,30,7,45,30,6,5,12,25,10,10,33,86,122
2/1/2016,WAS,WAS42401,TRUE,OKC,OKC42401,2,2016,46,0,0,0,-16,0,98,40,86,7,26,11,15,2,27,20,8,3,13,18,14,18,27,83,114
2/3/2016,WAS,WAS42403,TRUE,GSW,GSW42403,2,2016,47,1,0,0,-13,0,121,46,91,8,23,21,30,4,38,26,16,4,13,22,11,18,29,93,134
2/5/2016,WAS,WAS42405,TRUE,PHI,PHI42405,2,2016,48,1,0,0,12,1,106,44,84,6,22,12,20,9,46,26,7,4,13,15,6,15,14,87,94
2/6/2016,WAS,WAS42406,TRUE,CHO,CHO42406,2,2016,49,0,1,1,-4,0,104,38,86,9,25,19,24,8,44,22,9,5,11,21,7,15,25,81,108
2/9/2016,WAS,WAS42409,TRUE,NYK,NYK42409,2,2016,50,0,0,0,3,1,111,39,78,16,26,17,25,2,32,26,8,4,10,18,7,15,14,83,108
2/11/2016,WAS,WAS42411,TRUE,MIL,MIL42411,2,2016,51,0,0,0,-7,0,92,34,88,6,32,18,24,9,38,25,8,6,14,24,15,18,32,82,99
2/18/2016,WAS,WAS42418,TRUE,UTA,UTA42418,2,2016,52,1,0,0,14,1,103,42,86,7,18,12,21,6,36,25,14,10,11,20,12,23,29,77,89
2/19/2016,WAS,WAS42419,TRUE,DET,DET42419,2,2016,53,1,1,0,12,1,98,36,78,7,22,19,26,8,47,26,5,5,9,20,6,12,17,82,86
2/20/2016,WAS,WAS42420,TRUE,MIA,MIA42420,2,2016,54,0,1,1,-20,0,94,40,99,3,22,11,21,12,45,13,5,4,6,23,19,7,28,96,114
2/23/2016,WAS,WAS42423,TRUE,NOP,NOP42423,2,2016,55,1,0,0,20,1,109,43,94,12,26,11,17,7,55,29,9,4,14,24,8,16,33,83,89
2/24/2016,WAS,WAS42424,TRUE,CHI,CHI42424,2,2016,56,0,1,0,-5,0,104,38,90,9,28,19,26,9,42,19,11,4,11,22,7,15,16,88,109
2/26/2016,WAS,WAS42426,TRUE,PHI,PHI42426,2,2016,57,0,0,0,9,1,103,40,94,7,23,16,17,17,55,24,7,8,11,19,7,11,21,82,94
2/28/2016,WAS,WAS42428,TRUE,CLE,CLE42428,2,2016,58,1,0,0,14,1,113,39,79,11,31,24,34,6,45,28,6,2,13,26,6,14,30,80,99
2/29/2016,WAS,WAS42429,TRUE,PHI,PHI42429,2,2016,59,1,1,1,8,1,116,43,89,6,20,24,31,14,53,25,6,6,15,17,6,11,21,89,108
3/2/2016,WAS,WAS42431,TRUE,MIN,MIN42431,3,2016,60,0,0,0,6,1,104,42,84,11,29,9,13,5,36,25,8,3,17,22,9,19,34,75,98
3/4/2016,WAS,WAS42433,TRUE,CLE,CLE42433,3,2016,61,0,0,0,-25,0,83,32,81,3,20,16,24,10,47,14,2,5,16,19,8,9,16,90,108
3/5/2016,WAS,WAS42434,TRUE,IND,IND42434,3,2016,62,1,1,1,-1,0,99,39,89,6,15,15,24,14,46,25,7,4,16,21,10,12,20,83,100
3/8/2016,WAS,WAS42437,TRUE,POR,POR42437,3,2016,63,0,0,0,-7,0,109,45,99,8,20,11,23,12,45,26,9,5,12,28,13,20,31,89,116
3/11/2016,WAS,WAS42440,TRUE,UTA,UTA42440,3,2016,64,0,0,0,-21,0,93,35,80,7,24,16,22,6,29,20,9,1,14,28,4,18,38,67,114
3/12/2016,WAS,WAS42441,TRUE,DEN,DEN42441,3,2016,65,0,1,0,-16,0,100,36,86,7,21,21,29,12,37,20,13,3,19,28,9,21,29,80,116
3/14/2016,WAS,WAS42443,TRUE,DET,DET42443,3,2016,66,1,0,0,43,1,124,51,90,8,18,14,18,5,40,34,11,3,10,22,11,20,22,79,81
3/16/2016,WAS,WAS42445,TRUE,CHI,CHI42445,3,2016,67,1,0,0,21,1,117,43,88,13,21,18,24,9,47,25,12,6,15,19,9,18,23,87,96
3/17/2016,WAS,WAS42446,TRUE,PHI,PHI42446,3,2016,68,0,1,0,5,1,99,40,90,6,27,13,19,12,60,25,8,1,22,17,8,11,26,91,94
3/19/2016,WAS,WAS42448,TRUE,NYK,NYK42448,3,2016,69,1,0,0,10,1,99,39,87,8,29,13,17,8,42,24,7,4,8,16,9,17,17,81,89
3/21/2016,WAS,WAS42450,TRUE,ATL,ATL42450,3,2016,70,0,0,0,15,1,117,46,91,13,25,12,20,9,44,27,10,3,9,17,2,14,17,78,102
3/23/2016,WAS,WAS42452,TRUE,ATL,ATL42452,3,2016,71,1,0,0,-21,0,101,39,92,12,30,11,12,10,43,25,7,2,18,22,7,16,22,84,122
3/25/2016,WAS,WAS42454,TRUE,MIN,MIN42454,3,2016,72,1,0,0,-3,0,129,50,100,13,29,16,23,13,45,37,7,2,14,22,8,14,22,96,132
3/27/2016,WAS,WAS42456,TRUE,LAL,LAL42456,3,2016,73,0,0,0,13,1,101,39,72,7,18,16,29,6,42,23,12,2,18,17,12,18,17,87,88
3/29/2016,WAS,WAS42458,TRUE,GSW,GSW42458,3,2016,74,0,0,0,-8,0,94,36,86,5,23,17,27,7,48,26,6,7,17,19,7,16,23,87,102
3/30/2016,WAS,WAS42459,TRUE,SAC,SAC42459,3,2016,75,0,1,0,-9,0,111,43,89,9,26,16,20,10,42,30,6,4,20,19,6,16,25,84,120
4/1/2016,WAS,WAS42461,TRUE,PHO,PHO42461,4,2016,76,0,0,0,7,1,106,38,86,10,26,20,25,9,44,22,6,7,12,24,17,16,26,93,99
4/3/2016,WAS,WAS42463,TRUE,LAC,LAC42463,4,2016,77,0,0,0,-5,0,109,43,94,11,30,12,21,17,51,31,8,1,14,29,10,11,33,85,114
4/6/2016,WAS,WAS42466,TRUE,BRK,BRK42466,4,2016,78,1,0,0,18,1,121,48,95,8,28,17,20,16,53,36,7,10,11,19,11,10,24,92,103
4/8/2016,WAS,WAS42468,TRUE,DET,DET42468,4,2016,79,0,0,0,-13,0,99,38,86,6,19,17,23,11,36,19,5,1,12,23,7,12,29,77,112
4/10/2016,WAS,WAS42470,TRUE,CHO,CHO42470,4,2016,80,1,0,0,15,1,113,42,80,9,21,20,28,4,48,27,8,5,12,23,9,15,35,81,98
4/11/2016,WAS,WAS42471,TRUE,BRK,BRK42471,4,2016,81,0,1,1,9,1,120,46,89,9,25,19,24,9,47,27,8,1,14,18,13,10,21,98,111
4/13/2016,WAS,WAS42473,TRUE,ATL,ATL42473,4,2016,82,1,0,0,11,1,109,42,88,9,28,16,30,11,51,25,14,4,19,22,9,22,31,81,98
10/27/2016,WAS,WAS42670,,ATL,ATL42670,10,2016,1,0,0,0,-15,0,99,40,94,6,20,13,18,12,40,25,14,4,19,20,14,21,18,88,114
10/30/2016,WAS,WAS42673,,MEM,MEM42673,10,2016,2,0,0,1,-9,0,103,38,86,5,25,22,25,8,40,19,8,4,14,23,11,14,26,88,112
11/2/2016,WAS,WAS42676,,TOR,TOR42676,11,2016,3,1,0,0,-10,0,103,42,72,3,10,16,24,6,36,21,8,5,20,20,4,13,25,77,113
11/4/2016,WAS,WAS42678,,ATL,ATL42678,11,2016,4,1,0,0,3,1,95,31,80,5,20,28,35,11,46,13,7,3,19,23,10,18,36,83,92
11/5/2016,WAS,WAS42679,,ORL,ORL42679,11,2016,5,0,1,0,-2,0,86,34,86,6,17,12,17,14,49,11,4,5,10,23,10,8,27,78,88
11/7/2016,WAS,WAS42681,,HOU,HOU42681,11,2016,6,1,0,0,-8,0,106,39,94,10,27,18,20,16,45,20,12,5,13,16,6,18,18,79,114
11/9/2016,WAS,WAS42683,,BOS,BOS42683,11,2016,7,1,0,0,25,1,118,46,92,10,21,16,20,19,54,29,9,7,11,26,7,11,22,81,93
11/11/2016,WAS,WAS42685,,CLE,CLE42685,11,2016,8,1,0,0,-11,0,94,38,87,3,15,15,19,10,46,16,7,5,15,21,13,15,26,86,105
11/12/2016,WAS,WAS42686,,CHI,CHI42686,11,2016,9,0,1,0,-11,0,95,38,91,4,13,15,18,13,49,19,3,7,12,22,15,10,25,97,106
11/16/2016,WAS,WAS42690,,PHI,PHI42690,11,2016,10,0,0,0,-7,0,102,38,91,8,23,18,25,11,40,18,8,1,11,26,5,17,22,77,109
11/17/2016,WAS,WAS42691,TRUE,NYK,NYK42691,11,2016,11,1,1,1,7,1,119,44,81,15,25,16,18,7,37,26,7,2,15,21,10,13,20,86,112
11/19/2016,WAS,WAS42693,TRUE,MIA,MIA42693,11,2016,12,1,0,0,-3,0,111,42,89,11,27,16,22,13,40,22,9,2,11,22,17,16,26,85,114
11/21/2016,WAS,WAS42695,TRUE,PHO,PHO42695,11,2016,13,1,0,0,5,1,106,37,91,10,28,22,34,14,45,25,8,4,11,19,13,21,15,91,101
11/25/2016,WAS,WAS42699,TRUE,ORL,ORL42699,11,2016,14,0,0,0,3,1,94,40,88,6,29,8,10,7,37,26,10,4,11,17,14,19,20,80,91
11/26/2016,WAS,WAS42700,TRUE,SAS,SAS42700,11,2016,15,1,1,1,-12,0,100,42,88,6,22,10,14,12,40,21,11,1,12,26,6,14,29,75,112
11/28/2016,WAS,WAS42702,TRUE,SAC,SAC42702,11,2016,16,1,0,1,6,1,101,35,85,10,25,21,26,11,49,22,11,7,23,23,13,20,26,93,95
11/30/2016,WAS,WAS42704,TRUE,OKC,OKC42704,11,2016,17,0,0,0,-11,0,115,44,98,10,28,17,26,11,48,25,8,3,11,25,9,13,31,95,126
12/2/2016,WAS,WAS42706,TRUE,SAS,SAS42706,12,2016,18,0,0,0,-2,0,105,41,81,7,11,16,18,9,43,25,13,3,18,26,12,15,33,80,107
12/5/2016,WAS,WAS42709,TRUE,BRK,BRK42709,12,2016,19,0,0,0,5,1,118,45,92,14,34,14,18,8,35,26,17,5,10,22,13,21,30,81,113
12/6/2016,WAS,WAS42710,TRUE,ORL,ORL42710,12,2016,20,1,1,0,-8,0,116,44,93,11,23,17,24,10,42,20,5,2,10,25,8,11,36,83,124
12/8/2016,WAS,WAS42712,TRUE,DEN,DEN42712,12,2016,21,1,0,1,7,1,92,35,78,6,19,16,17,8,35,21,11,3,18,20,14,27,24,76,85
12/10/2016,WAS,WAS42714,TRUE,MIL,MIL42714,12,2016,22,1,0,1,5,1,110,40,88,8,21,22,28,12,40,29,10,3,9,17,7,20,15,79,105
12/12/2016,WAS,WAS42716,TRUE,MIA,MIA42716,12,2016,23,0,0,0,-11,0,101,39,84,5,23,18,22,10,37,17,8,1,14,22,11,11,19,88,112
12/14/2016,WAS,WAS42718,TRUE,CHO,CHO42718,12,2016,24,1,0,0,3,1,109,45,87,5,18,14,17,12,41,27,15,3,14,18,5,18,21,74,106
12/16/2016,WAS,WAS42720,TRUE,DET,DET42720,12,2016,25,1,0,0,14,1,122,44,77,12,25,22,27,3,36,30,6,1,5,23,10,9,21,86,108
12/18/2016,WAS,WAS42722,TRUE,LAC,LAC42722,12,2016,26,1,0,0,7,1,117,43,81,10,19,21,30,9,33,24,10,4,15,24,12,15,24,87,110
12/19/2016,WAS,WAS42723,TRUE,IND,IND42723,12,2016,27,0,1,0,-2,0,105,38,88,8,33,21,26,14,49,19,5,6,15,22,9,15,21,87,107
12/21/2016,WAS,WAS42725,TRUE,CHI,CHI42725,12,2016,28,0,0,0,10,1,107,43,82,3,18,18,25,6,44,23,7,3,10,20,17,14,19,95,97
12/23/2016,WAS,WAS42727,TRUE,MIL,MIL42727,12,2016,29,0,0,0,-27,0,96,37,79,7,24,15,18,5,30,24,2,2,14,21,8,11,27,80,123
12/26/2016,WAS,WAS42730,TRUE,MIL,MIL42730,12,2016,30,1,0,0,5,1,107,40,79,12,29,15,20,7,40,29,7,6,16,16,12,13,23,87,102
12/28/2016,WAS,WAS42732,TRUE,IND,IND42732,12,2016,31,1,0,0,6,1,111,38,78,8,22,27,37,15,54,21,8,1,18,27,5,13,29,79,105
12/30/2016,WAS,WAS42734,TRUE,BRK,BRK42734,12,2016,32,1,0,0,23,1,118,47,83,11,22,13,14,8,44,28,12,7,19,21,6,21,25,74,95
1/2/2017,WAS,WAS42737,TRUE,HOU,HOU42737,1,2017,33,0,0,0,-10,0,91,38,87,6,26,9,12,7,45,23,9,2,17,21,7,13,21,86,101
1/3/2017,WAS,WAS42738,TRUE,DAL,DAL42738,1,2017,34,0,1,0,-8,0,105,41,92,11,30,12,14,5,38,27,6,7,9,19,2,12,24,78,113
1/6/2017,WAS,WAS42741,TRUE,MIN,MIN42741,1,2017,35,1,0,0,7,1,112,46,79,12,22,8,9,5,33,31,3,7,13,18,12,10,17,88,105
1/8/2017,WAS,WAS42743,TRUE,MIL,MIL42743,1,2017,36,0,0,0,6,1,107,41,84,10,32,15,18,13,49,23,10,4,19,22,5,16,20,80,101
1/10/2017,WAS,WAS42745,TRUE,CHI,CHI42745,1,2017,37,1,0,1,2,1,101,42,83,11,22,6,9,7,42,24,8,6,21,24,12,17,21,88,99
1/11/2017,WAS,WAS42746,TRUE,BOS,BOS42746,1,2017,38,0,1,1,-9,0,108,45,105,10,26,8,12,16,44,28,10,3,7,13,10,14,18,85,117
1/14/2017,WAS,WAS42749,TRUE,PHI,PHI42749,1,2017,39,1,0,1,16,1,109,44,91,8,17,13,18,12,50,18,9,2,11,18,15,16,21,87,93
1/16/2017,WAS,WAS42751,TRUE,POR,POR42751,1,2017,40,1,0,0,19,1,120,42,86,13,23,23,25,12,51,26,10,5,12,18,14,15,25,88,101
1/18/2017,WAS,WAS42753,TRUE,MEM,MEM42753,1,2017,41,1,0,0,3,1,104,36,80,8,29,24,26,12,45,27,7,3,11,25,17,12,34,83,101
1/19/2017,WAS,WAS42754,TRUE,NYK,NYK42754,1,2017,42,0,1,1,3,1,113,44,88,13,32,12,14,10,40,29,7,5,15,19,14,10,22,90,110
1/21/2017,WAS,WAS42756,TRUE,DET,DET42756,1,2017,43,0,0,0,-1,0,112,39,91,8,26,26,33,13,47,23,12,3,11,22,13,20,22,87,113
1/23/2017,WAS,WAS42758,TRUE,CHO,CHO42758,1,2017,44,0,0,0,10,1,109,43,80,10,25,13,17,5,47,22,5,3,14,23,12,8,25,90,99
1/24/2017,WAS,WAS42759,TRUE,BOS,BOS42759,1,2017,45,1,1,0,15,1,123,48,84,9,20,18,21,8,43,21,7,4,15,18,8,13,24,84,108
1/27/2017,WAS,WAS42762,TRUE,ATL,ATL42762,1,2017,46,0,0,0,26,1,112,43,89,13,31,13,19,13,52,26,12,10,18,24,8,19,25,83,86
1/29/2017,WAS,WAS42764,TRUE,NOP,NOP42764,1,2017,47,0,0,0,13,1,107,45,89,10,21,7,10,10,45,28,9,3,10,17,10,14,15,84,94
1/31/2017,WAS,WAS42766,TRUE,NYK,NYK42766,1,2017,48,1,0,0,16,1,117,49,88,7,22,12,15,9,46,27,4,4,12,25,22,12,35,93,101
2/2/2017,WAS,WAS42768,TRUE,LAL,LAL42768,2,2017,49,1,0,0,8,1,116,44,96,12,33,16,21,12,45,27,11,6,10,19,12,20,22,87,108
2/4/2017,WAS,WAS42770,TRUE,NOP,NOP42770,2,2017,50,1,0,0,14,1,105,38,83,10,31,19,22,7,46,20,10,6,12,19,9,15,22,84,91
2/6/2017,WAS,WAS42772,TRUE,CLE,CLE42772,2,2017,51,1,0,0,-5,0,135,50,99,12,29,23,26,11,43,29,9,5,12,25,12,20,28,92,140
2/8/2017,WAS,WAS42774,TRUE,BRK,BRK42774,2,2017,52,0,0,1,4,1,114,40,97,9,25,25,33,17,54,21,9,5,12,26,15,16,36,91,110
2/10/2017,WAS,WAS42776,TRUE,IND,IND42776,2,2017,53,1,0,0,5,1,112,41,88,10,29,20,30,14,46,29,8,4,11,13,10,11,15,92,107
2/13/2017,WAS,WAS42779,TRUE,OKC,OKC42779,2,2017,54,1,0,0,22,1,120,42,73,13,20,23,28,6,40,27,4,9,22,24,20,15,30,96,98
2/16/2017,WAS,WAS42782,TRUE,IND,IND42782,2,2017,55,0,0,1,13,1,111,43,83,15,29,10,15,8,39,23,5,3,10,19,5,11,18,80,98
2/24/2017,WAS,WAS42790,TRUE,PHI,PHI42790,2,2017,56,0,0,0,-8,0,112,38,90,5,24,31,40,12,43,19,8,6,16,25,8,15,30,87,120
2/26/2017,WAS,WAS42792,TRUE,UTA,UTA42792,2,2017,57,1,0,0,-10,0,92,37,87,8,22,10,13,6,28,21,16,1,16,27,9,24,32,72,102
2/28/2017,WAS,WAS42794,TRUE,GSW,GSW42794,2,2017,58,1,0,1,4,1,112,41,91,12,28,18,20,17,46,29,11,6,19,22,13,19,27,84,108
3/1/2017,WAS,WAS42795,TRUE,TOR,TOR42795,3,2017,59,0,1,0,9,1,105,40,84,9,25,16,19,7,44,32,6,6,12,21,16,11,26,90,96
3/3/2017,WAS,WAS42797,TRUE,TOR,TOR42797,3,2017,60,1,0,0,-8,0,106,34,92,10,30,28,32,15,45,23,8,6,11,21,11,17,27,81,114
3/5/2017,WAS,WAS42799,TRUE,ORL,ORL42799,3,2017,61,1,0,0,1,1,115,39,81,14,26,23,25,10,38,26,9,6,12,16,13,14,19,89,114
3/7/2017,WAS,WAS42801,TRUE,PHO,PHO42801,3,2017,62,0,0,0,4,1,131,41,90,7,18,42,53,9,44,19,15,4,11,21,9,19,33,88,127
3/8/2017,WAS,WAS42802,TRUE,DEN,DEN42802,3,2017,63,0,1,0,10,1,123,50,88,11,26,12,19,8,43,31,10,0,11,16,10,16,17,87,113
3/10/2017,WAS,WAS42804,TRUE,SAC,SAC42804,3,2017,64,0,0,0,8,1,130,52,104,9,26,17,19,12,52,29,7,5,9,22,8,10,28,92,122
3/11/2017,WAS,WAS42805,TRUE,POR,POR42805,3,2017,65,0,1,0,1,1,125,47,90,12,25,19,28,9,46,27,5,4,11,20,7,14,16,94,124
3/13/2017,WAS,WAS42807,TRUE,MIN,MIN42807,3,2017,66,0,0,0,-15,0,104,36,84,7,26,25,31,8,38,15,10,2,15,25,8,15,22,86,119
3/15/2017,WAS,WAS42809,TRUE,DAL,DAL42809,3,2017,67,1,0,0,-5,0,107,40,82,12,30,15,21,5,42,30,4,1,12,23,5,10,25,79,112
3/17/2017,WAS,WAS42811,TRUE,CHI,CHI42811,3,2017,68,1,0,0,5,1,112,46,101,10,26,10,12,13,40,34,5,6,10,17,15,18,18,88,107
3/18/2017,WAS,WAS42812,TRUE,CHO,CHO42812,3,2017,69,0,1,0,-5,0,93,29,79,11,33,24,31,8,44,21,6,7,12,21,6,7,27,82,98
3/20/2017,WAS,WAS42814,TRUE,BOS,BOS42814,3,2017,70,0,0,1,-8,0,102,37,86,8,35,20,26,8,39,24,6,4,18,28,19,13,28,93,110
3/22/2017,WAS,WAS42816,TRUE,ATL,ATL42816,3,2017,71,1,0,0,4,1,104,38,95,11,34,17,23,17,54,23,9,6,19,26,11,16,29,86,100
3/24/2017,WAS,WAS42818,TRUE,BRK,BRK42818,3,2017,72,1,0,1,21,1,129,49,97,10,26,21,22,11,46,29,9,5,10,19,6,14,26,82,108
3/25/2017,WAS,WAS42819,TRUE,CLE,CLE42819,3,2017,73,0,1,1,12,1,127,49,82,8,18,21,26,11,40,24,10,4,11,23,11,13,27,83,115
3/28/2017,WAS,WAS42822,TRUE,LAL,LAL42822,3,2017,74,0,0,0,11,1,119,48,94,6,23,17,25,13,41,24,12,3,12,20,11,18,16,85,108
3/29/2017,WAS,WAS42823,TRUE,LAC,LAC42823,3,2017,75,0,1,0,-9,0,124,46,93,13,34,19,29,14,43,22,7,0,10,31,8,10,37,83,133
3/31/2017,WAS,WAS42825,TRUE,UTA,UTA42825,3,2017,76,0,0,0,-7,0,88,35,87,5,17,13,16,14,45,12,8,1,14,23,7,10,31,72,95
4/2/2017,WAS,WAS42827,TRUE,GSW,GSW42827,4,2017,77,0,0,0,-24,0,115,43,92,10,27,19,25,9,38,28,9,3,14,20,10,16,26,88,139
4/4/2017,WAS,WAS42829,TRUE,CHO,CHO42829,4,2017,78,1,0,0,7,1,118,43,85,17,34,15,18,6,36,31,10,3,12,18,9,16,22,79,111
4/6/2017,WAS,WAS42831,TRUE,NYK,NYK42831,4,2017,79,0,0,0,3,1,106,36,74,14,34,20,28,9,39,17,5,8,13,22,20,11,21,95,103
4/8/2017,WAS,WAS42833,TRUE,MIA,MIA42833,4,2017,80,1,0,1,-3,0,103,39,81,8,22,17,22,12,44,21,7,6,19,24,8,13,36,80,106
